athlete_id,age,height_cm,weight_kg,resting_heart_rate,max_heart_rate,VO2_max,cumulative_hits,cumulative_runs,training_hours_per_week,reaction_time_sec,agility_score,strength_score,endurance_score,training_load_au,speed_index,fatigue_score,recovery_time_hr,biomechanical_efficiency,participation_ratio_pct,long_term_training_effect_pct,adaptation_pct,training_session_count,fitness_score,feedback_score,training_effectiveness
ATH0523,21,199,65,77,190,51.334259230954295,364,45,14,0.6972058489104673,10.448031675395807,93.1944139654372,21.714040403767186,1735.8462728970128,31.694528863558546,4.321369954999832,37.26672386490017,62.55395120146727,94.29861290690087,22.307952125204878,83.9385874833087,6,36.28287247268736,1.0668443749509051,54.40946682028885
ATH0524,29,156,59,90,168,51.874623462194464,493,34,11,0.23103956378310997,72.02679239473956,91.35780114026949,37.36408184666985,1645.7886283159412,65.4306321534056,97.43176372044141,8.146529247024091,74.98351218645267,40.26409654022718,83.16529317501593,68.11216016045844,1,8.565039391541019,2.985039912167355,57.70430291362047
ATH0525,20,178,45,85,195,64.43180486410175,431,107,10,0.3494180225849035,68.72830044131277,52.5360481819498,33.291209623140325,499.9065830179685,8.003256976593665,1.7172990662369547,8.847570468243948,87.33733862562971,40.019809555568585,71.0687826811683,46.21766448312839,6,84.24664072126257,3.4585865299316154,53.87798941755315
ATH0526,17,157,56,86,177,42.74335437561224,416,173,15,0.8649966440719541,9.575419866335766,72.49102718360844,17.615391250286006,1814.604426676781,24.2329811453739,94.7651653081089,33.03486969868731,78.13333903281665,68.33580764771293,90.01674250720477,52.47181989231288,3,33.82165171825056,3.758696804411372,53.50713355645851
ATH0527,23,150,51,70,217,48.33469457839399,367,110,17,0.8134146850706687,92.25724049058,43.60482979725878,60.726667010148795,1012.878308779178,77.36793464792507,36.86774238491447,25.938450669287676,54.16512915558982,41.75762230032224,50.44024534918907,74.50523044133055,9,21.824883251157136,3.8789033424028343,62.40101714435495
ATH0528,24,152,59,57,164,63.29420086127918,193,18,6,0.48051415316571755,56.84722021568196,63.00345775424382,47.66241605086289,251.81142374784704,52.86858536788197,1.009040502188152,38.98785576372604,59.27901183917777,98.47195321974247,90.45007864499723,88.86754267001146,4,87.14520646188431,3.232433764866096,46.95905091565791
ATH0529,29,173,65,58,186,63.82682637621407,433,70,19,0.50144850221937,36.372552113568425,34.05759374211187,86.57009923240037,2851.102857349038,92.79690617870448,68.91572317245083,44.39964600577185,60.96640920154596,53.32391047248352,87.91967101204679,34.499692075579816,7,90.2133868447005,1.893441330936961,60.62054393361768
ATH0530,28,172,63,96,150,48.461387659256886,265,62,7,0.6268435468428636,75.65385834953067,30.115901978544535,3.2109580482058253,1960.3220702864346,42.87514083413543,98.05403040313541,21.699775739876543,62.89321268224224,68.35988376189069,49.45683991233427,40.78691163739637,4,33.89708371915599,4.768802645906186,39.77508393416746
ATH0531,27,157,73,64,216,51.06934081503383,410,155,18,0.20019280374810766,25.736545840163405,57.82297861695137,64.38679275551263,2643.0649024254562,86.98123658139231,96.56257228375925,30.645631143139788,78.27016959752521,43.668257800733414,44.30289837636808,93.76654567261714,6,35.48014192813734,3.7866658706546477,64.09459201359664
ATH0532,20,196,69,97,173,45.6150061797249,373,180,11,0.3929954688304223,69.35098370463204,49.81296741839804,76.29488785115612,2060.562414538434,44.89554374782375,16.093701120241843,26.529954995198324,75.19828899126968,71.32290497027552,93.9530813473231,62.06606131685008,7,57.96285275831441,1.9473601474776379,65.89781938260907
ATH0533,24,186,77,95,176,67.63942074467593,64,172,12,0.3665854468865716,3.971120757224722,57.95363691499811,75.94865691883071,1135.2527072063276,97.92482787019853,18.1247806066155,47.20925819262462,60.158001918210445,62.79736750884451,74.36482610845938,26.10656354215009,2,73.34414938106582,2.2892873290810916,49.005979468020364
ATH0534,24,152,93,89,189,39.15253180095531,266,72,19,0.40038635739981077,83.9408037609272,28.6660581287023,88.60739670955252,1586.795409753553,95.98343813988768,56.55389146196601,40.73662951633359,53.37774217278435,42.67960173263342,93.54208117942682,69.73256250211445,6,6.314920190686346,4.6877106825214785,59.641975682692966
ATH0535,20,182,76,67,212,67.68122980505146,488,130,9,0.8447246740267531,44.81708470213185,36.695783181699525,72.9033742829494,2059.665605006813,32.913670555608036,63.73048264283244,44.204721455926204,58.5716102237359,60.107456001773485,81.72773010062318,99.16859399854417,8,59.334365718847174,4.549940746829343,59.165871493174194
ATH0536,15,177,93,91,210,58.93532581423702,84,114,6,0.42373908523715453,63.66929143579417,8.38979606289093,92.78100616476964,2884.731743084169,88.59236704168032,73.94179136658656,15.93662376583698,99.21906563093017,63.48616121337133,64.83676953622728,84.11082080233601,6,95.28200617835816,2.6205857534323584,50.77833412292955
ATH0537,18,196,79,69,185,53.605025344035596,232,13,7,0.35321705764011857,22.123781980668365,5.227637227220572,33.26565998208915,835.6414314529197,84.76113742156492,18.10503604721475,38.21863619599156,73.4273474895736,99.3952894764964,20.426749930338808,77.11670228962625,2,26.209389717995368,1.153228887965804,39.596080529825414
ATH0538,24,157,88,55,173,36.14306712745736,319,102,18,0.6034107686344252,67.7073712658448,25.345712967301626,50.32094167515431,2637.433470009941,21.068039732756283,95.90070867644344,16.4153486748989,93.36727523510562,52.47315231516253,36.23326053211886,28.72419888396423,4,90.88272140969337,1.1939894755757527,52.909602677873806
ATH0539,20,183,82,61,173,51.64586671377029,482,178,5,0.8925160290981855,77.22402758932766,7.424685933054576,1.4079663282890675,2779.825635353381,62.42904007832697,63.873925628923786,13.975928937420765,92.43762333344216,72.68677692220598,97.19581663885523,88.85258062156065,1,95.01683407630937,2.135673163673556,56.932060046459235
ATH0540,29,184,70,51,153,49.27118367509563,407,182,16,0.3930797630699999,47.321318688439874,10.37747086347407,0.6957587303291213,2044.204992510974,7.268231558981486,84.70469188705549,45.603444865188685,75.57597787314369,99.23893295191772,38.7479888842784,57.32099591819918,7,26.915364097108974,3.516488877355998,51.78376230198927
ATH0541,20,181,55,56,216,40.64265841912929,149,187,17,0.262828994234239,61.77269240617943,81.29284053939371,24.012662045151988,2800.67321946388,83.67107205834617,54.00657152841718,5.830089918868266,85.33438542302719,87.5211524764081,18.39293828068337,90.03610198647601,8,75.42018658853506,3.3367785413382474,63.828201508357374
ATH0542,25,173,79,65,183,57.97433612252299,56,37,19,0.48512378867973177,45.63259238223986,3.88736970166893,10.080719713908525,1253.8479036843687,17.454588350349653,41.427684758988256,46.51171425752747,59.637600520635615,99.60205005292534,73.67980203273878,39.68450464823914,2,23.877500831956,3.535311147775771,35.34069120533255
ATH0543,26,163,52,52,206,68.99028175789,79,179,3,0.7981214596519823,89.40913692578455,65.89427939347428,26.021136793575362,2863.746910517284,7.081470138576451,97.7182906594996,11.418261570518666,84.41983524634541,98.09789887961016,76.06038290893159,15.584594737188947,5,73.76111617321327,3.8691318877284266,46.22882223455355
ATH0544,19,181,90,94,198,54.67660838725838,354,89,19,0.6405524357558356,49.78691805143192,27.255774881540052,17.70432945283974,2138.070343781327,40.021909553881116,58.212137081983606,40.23583751711053,63.619228963164474,69.37237252564925,35.69119482584357,52.83783717937715,8,79.74199712888259,1.0761290143709537,51.534883798187735
ATH0545,15,195,58,52,202,60.0163646755381,193,85,13,0.853434695659478,84.18087090288189,87.15456807081264,2.852002483864824,221.81672551455452,57.69221385996435,86.68735827991789,16.864669781928434,91.60310483770755,81.78255099223395,36.79047814116734,34.28538443360899,8,24.720570371064944,1.4203423806897715,48.63741555795248
ATH0546,22,192,54,76,172,37.395765839810586,160,125,19,0.9676737180873871,80.13520582702486,48.49922845774996,90.93041464060494,2729.931212275253,85.4916958559771,95.329239636629,20.080200079521276,54.186206655445496,46.62658761646907,52.20036869579055,74.37063607986684,5,71.5869543583235,2.4379338073088506,60.866128618793255
ATH0547,19,165,46,99,218,49.61834485359482,281,78,16,0.8341299814012937,41.050482134835654,30.557645932782574,0.8223131388891525,1504.9711461962584,97.42425255217366,67.53546270086592,14.320581586845353,88.65693364426387,66.46892950280811,11.961005478603,96.13958975704291,8,81.21045388640898,1.619439990086327,49.59737853289662
ATH0548,26,153,90,92,202,39.07254698075735,228,107,9,0.6830424630750027,23.008449185747505,51.76389356894345,73.60821443370854,1434.9482558557152,43.949251256986365,54.8938678518675,30.177103826686423,54.99684532843098,88.54111253600185,81.03907093250473,72.18767360364075,6,35.857887210691175,1.3012801701782166,49.436876573951075
ATH0549,26,186,53,89,211,56.44785424377787,121,10,15,0.5946732704419044,40.6082132559771,38.19580190452688,15.214788691951654,1742.7531573409394,6.044692298527021,0.351085091065062,19.968108542838586,94.05946184471546,70.32011925862861,38.53799085467131,89.82405367382832,5,16.770277598972694,3.5638575839893276,42.3367728881973
ATH0550,26,170,47,87,190,67.84687553749541,259,176,16,0.23205526907861335,82.62173757752201,56.43010646698302,91.22296219996,533.215185636561,74.91155790258706,4.001964073900599,33.26790069827052,65.21022590675018,82.1619419690339,86.83867918017798,50.77216122410857,4,9.196456731751358,4.261345909964396,67.41999445425807
ATH0551,19,163,65,82,206,58.16222063650735,269,105,3,0.9874575830512331,22.763253581939235,11.453286832634824,89.27959395898858,1460.581540845456,56.51732562239374,20.085121605111635,5.672834671508837,82.71966824152874,84.74507979905661,82.23673794400304,79.44766634757715,5,57.53817036099419,4.0105066297371295,48.893417791442005
ATH0552,21,180,70,77,209,37.688106691004755,129,26,9,0.506784898060034,52.44363458577494,99.69905028125511,65.39011463692573,2510.2689284814624,44.789134484446315,18.600843185599526,7.768119991146703,74.375113931014,55.20814847457363,69.52618298069048,85.8739093004533,4,97.80981193157132,4.268159114436717,52.94178700864034
ATH0553,18,197,52,50,203,47.413317174477896,132,121,10,0.32178257113349346,80.60967479607474,42.55558776967175,67.22341498006051,144.89913149879447,30.926887879218967,25.475879519984534,9.285429567443693,68.31515726311694,92.54196237655393,39.238738038935985,73.97880648251882,1,82.29503200222162,3.663426176231509,51.606285121567126
ATH0554,20,167,92,57,219,54.2732182804298,91,100,11,0.7333670843171654,35.34774751283788,34.82306397073687,0.5339141969688543,891.4597649406768,50.239852784353566,30.493463769766084,23.016728468339934,82.27209165917483,67.58934585455074,56.468490549505304,55.69995574626082,3,43.58396389345528,3.941381287256809,38.37216771517877
ATH0555,27,156,46,86,206,49.11227146466383,322,97,3,0.4274306312763675,64.22096370026973,71.02098483162649,98.4871566113602,107.11830068714823,33.86796044570309,36.00654935507283,40.03623542437897,97.3761490275619,52.61110621729262,50.03463318381631,66.32794986538312,8,53.66209028549586,2.0871150968332053,55.3930061865594
ATH0556,18,159,50,81,159,64.17754036663104,240,172,19,0.6686226167448381,24.56315740488145,36.389940649533244,87.78326035758144,1305.5627965345602,75.70118677473603,42.053769006887656,43.191650146270455,52.063487368731096,91.92495290730662,40.49936976238068,73.04562961109923,7,27.952788541181896,4.972032145136657,60.441980755796756
ATH0557,28,156,72,97,189,63.51348516484963,222,183,8,0.669414326275673,10.927944536815993,83.32743050287577,89.5106225730092,2212.1149804318306,54.38936964926411,9.886633845601466,15.526861822618732,95.9426427941552,65.06912836637522,86.33226603728603,32.777596289928425,7,16.306586736006356,1.7326626179755484,59.0590811858452
ATH0558,29,182,97,92,156,56.41408570361275,56,179,5,0.5565838567222954,79.43842250928563,45.42707243604253,65.92445370508719,2416.4383044324227,87.68477741541119,4.236193195278204,29.6978981422776,80.45408275105068,85.01874630278319,53.51563671198988,82.86213348234863,3,48.208115823227324,1.85797549755753,58.00676259536328
ATH0559,17,172,73,86,187,48.071028079644684,204,176,7,0.8688948924360342,9.896862340870683,71.95584132654349,34.47869286545365,2841.050307268319,54.35439146494421,67.39444490730234,38.039694685781825,90.3657150384526,72.88198433329558,84.94507880174318,95.5292085070546,9,46.35015661671852,2.1556873272633874,52.317258674698834
ATH0560,21,170,70,53,210,43.93677308171355,59,99,4,0.4119736492443544,27.13813950795846,10.745321644188655,89.36486490904808,1864.663377615281,23.826241333993003,53.73348248430777,17.419665486543174,69.19374767171388,62.912305134070024,19.469662672764187,51.87153836619424,6,52.19299528037602,4.9013297204263155,37.390789087643654
ATH0561,22,168,69,79,152,38.705601137459524,83,58,6,0.5589060732941873,85.51094219974401,84.61191855551118,29.151692815119233,838.4179132933969,85.10918822321445,44.41442022201196,22.58733267965975,73.59214874188069,88.59258490231416,22.692230974030217,73.09604647988897,8,95.28045855639408,4.953154357415624,48.69149510200616
ATH0562,18,197,56,55,200,47.42141892202939,85,199,12,0.6301537028727773,34.64692870786672,73.57179867781099,56.271154334220284,2780.029052496427,55.721904493004395,63.443994116835235,27.5308907154857,93.44253759005821,75.06819589867678,97.95882746016791,76.33233152113186,8,60.389530014477224,4.17957499882599,56.81078254481274
ATH0563,27,168,49,95,196,49.46103810227018,458,47,12,0.7308997766138396,97.30453495141612,21.17167784619657,9.97309723438824,2348.415686253091,20.684103814356124,82.76794072035405,10.799618395546052,70.74239849049115,63.433726145621904,62.899161634548065,69.60227927693322,3,60.577183662237374,3.516230394238535,51.2900559241959
ATH0564,16,185,78,68,217,58.65380237864258,55,160,13,0.8271774804044716,97.97343347738597,14.528600974578666,92.19556301327502,1765.842600709119,62.350780995622216,42.76929091162046,6.117238630208553,76.73297833745426,46.57587222010762,55.87927061491441,59.240359749577195,4,12.802476286107678,3.0802503007384536,55.05590866330161
ATH0565,26,178,92,81,187,58.03559385041507,457,159,18,0.5158458263026049,26.82760204535567,31.62923487256244,14.077045777121333,2117.3566255849146,35.771676494242755,64.11194650519793,11.57064980068618,51.00974615421664,93.72671882600247,57.08404568297005,89.34831591173295,6,99.64888661768204,4.882483382747383,57.2717655782155
ATH0566,24,167,81,58,185,37.453784887443994,451,141,19,0.7168375552772768,4.097822224989045,97.60705860319044,22.489680573040726,2780.5174295215447,84.44056122920658,95.35722238351588,31.954705713901937,57.929900291902115,42.128175120499996,29.374189662957384,50.4034038342005,2,77.28449442346685,3.78249121143299,59.67489853718963
ATH0567,28,151,59,61,190,48.83407604009052,264,186,18,0.32048876245481533,70.50632842053791,25.683157456705864,55.813415812821496,2165.9426825714727,45.329973864654285,83.96244958615607,8.165585245948312,82.08432539873999,91.79124090208337,74.68335545517758,15.499266083794321,7,87.72033440940048,4.77892051330412,58.10474283042551
ATH0568,17,150,88,60,218,41.36226035260766,183,68,9,0.9461184804339828,45.098650264834376,45.612720894663326,76.40930002129815,1168.2860719957287,72.64413581074167,42.600081050240945,13.156943688555517,85.84884505319386,61.59769149298933,17.630256135677893,86.01007381409443,2,41.430041183099405,2.2662031979104955,50.489788663956844
ATH0569,15,196,80,95,162,40.4884446860882,334,77,18,0.5064470451368028,10.07528439595763,3.0020225717336313,61.93513059362989,2167.7817866383803,9.553620763623716,64.4716837814743,19.52771708489806,79.13004683922497,78.36032581008435,61.59913417927209,70.65831450848955,5,50.21280957856249,2.3350991690782625,48.15999741559704
ATH0570,22,154,59,65,207,63.95557524080361,175,139,5,0.7836171375811507,70.75228189780428,39.72275295662325,23.213391280015617,216.80667193262482,39.60243463023462,17.707092191593976,8.348412765173752,57.16550181378054,95.33198343014112,61.36919169273113,86.4332763849682,4,52.20838091622765,4.418898376473742,46.648631067972055
ATH0571,29,169,87,50,199,36.46703258506901,458,58,18,0.21627286550574212,3.1174909111921223,57.132001543310274,0.09430425274903342,1220.6051293086855,98.32414364723986,56.05221848950899,13.24306865995028,72.27027142889175,49.10239693023391,92.276958172016,22.46926982002249,9,19.409453928960517,1.5994196823411775,48.53084971967146
ATH0572,17,160,92,94,179,49.67140065657425,488,135,10,0.36414971432384563,87.01966904922422,95.3124612507965,75.71505803074392,1278.3367923521798,80.84602894771483,98.13282911384428,44.184600926290976,67.7547383181595,74.01702853832862,57.35645290943743,12.76776464587447,2,68.94891563269572,4.783711445184303,66.51500615096923
ATH0573,26,191,67,70,211,40.887127951828134,386,168,14,0.5896660354588624,13.865252911330373,51.67360449400644,98.52073259110938,583.8308798204205,15.994080236692865,51.83151152025223,5.829862685760345,74.78306720175442,85.86597174221151,22.33564263767616,94.09370863442513,7,90.29767236174567,3.02989741865363,60.738422287136835
ATH0574,24,151,50,79,174,65.7765575487466,223,120,5,0.9026019741858773,12.7311878746725,81.91073261776877,80.99131203060904,166.9478936001335,27.77640494772551,92.76382991901473,33.09757273949757,93.51645172770472,85.45502996314345,61.54779333233463,23.295547526551687,7,16.370581813841902,4.705655514334791,45.07077439499568
ATH0575,21,152,90,62,176,54.49641796462623,201,177,19,0.6218041199605417,17.567229796858452,54.712764256890054,46.02066181566153,486.80558624945417,32.981580885636106,40.73349205032607,21.52958402935295,88.79307193293259,71.53791487597024,18.219487992879912,82.86870988634067,7,8.63182734861645,2.3471711549032523,54.3506104227948
ATH0576,24,172,94,83,200,43.09832227318968,380,57,13,0.9438963858351033,96.02663584920666,4.07850134355181,90.37672613991066,1998.4023378114598,65.03655604954457,99.88448271846312,33.92389579559196,54.19947506945795,77.48436759438749,28.341445176992952,84.08889479625722,1,73.82189055403423,3.863835616557588,57.555422495069095
ATH0577,19,161,88,53,206,52.584955050823176,75,60,6,0.5870375172662371,69.3169360253846,31.500827518977403,40.984767311835,2426.637567454694,75.69947594896556,57.92200352275578,30.313743975626394,94.51545988872822,85.45161964797067,12.799772576867452,73.78346804941026,8,27.320183167298207,2.9315004878907587,45.22980719863685
ATH0578,24,169,87,77,196,60.60202258960905,432,52,18,0.59235927738876,80.13715354636368,57.55495078311033,52.493408424346754,2965.790128908225,74.95266088079097,4.226899423593455,14.610446437249704,73.58835755749118,90.4616582654447,56.196422421354846,21.813598998358387,2,62.386254161732936,3.507214520981892,66.86528710837761
ATH0579,19,154,89,87,188,68.53413031218018,164,107,19,0.29579743080042553,39.7634985732753,95.05939659311244,47.712976739568326,1104.4541590146334,50.98740563064028,58.67547966913881,41.430007965655705,87.19310724429992,85.70878581255182,17.607935376421512,70.06587621047268,5,69.57583379921807,3.017489972556609,57.16565470709027
ATH0580,28,186,65,80,165,42.71561014858966,431,192,11,0.842124995321776,33.631272750495555,85.91303597512334,44.762387266552494,1838.1997445571951,81.08205378381513,27.457269567959663,26.15343645220234,57.001961563217606,61.24029659087456,52.245494067819614,90.01779249941791,2,32.19107635818218,4.868462469485445,65.98317242039889
ATH0581,21,187,67,76,171,66.01636202452708,333,186,8,0.39757232997365,23.448400678316993,22.835561417884765,77.51907692939058,2817.7204037638535,43.7078082757475,3.248132203589471,40.369048813279285,83.5359762853524,99.80358406346399,93.96505317917297,48.29784803207949,5,81.51445974257844,3.768421591255669,59.25012282846619
ATH0582,29,179,87,54,203,67.70064399586215,436,133,4,0.919689991497852,48.0648028312409,22.01098300191635,52.676890726949196,584.4211658806425,12.388056529556192,82.08533046946633,22.458539056093425,61.816300880472895,66.07016162315827,74.77852717173988,47.2165168940739,7,54.99889821142169,2.0052758745052617,45.41478867007474
ATH0583,23,158,99,74,170,67.07471905862232,124,89,11,0.9286593762643169,55.18287335341685,20.117296711390075,31.671712202521608,2181.1722003939535,56.44418416538133,27.572963698075593,47.34147881835528,71.91904485704657,41.467882165536004,16.967050680276373,49.857247862147716,6,86.89994079518027,4.638707687620338,42.928684153937915
ATH0584,26,183,60,52,165,57.23950249016684,215,194,8,0.9546480894993199,63.17748436527554,92.24988963025031,25.81581676584783,2289.4383261325734,95.23013846011067,79.65485540464985,38.13104241555574,50.84314350410522,61.75701709512772,30.178883098795886,17.40447016085858,5,76.32935525589475,2.1761189526204174,54.64244697284302
ATH0585,19,193,91,82,208,57.043722905214764,238,120,5,0.616184391282472,25.71185039986945,85.26661531017207,3.7747316967433386,358.02905402108127,79.29936513925114,28.821758295586697,46.535858819840655,57.5805318965238,47.66697727443059,70.62961779040907,90.2823012126976,4,86.85756320374539,2.486420397203425,45.18863257326976
ATH0586,15,184,97,53,180,49.1123721614338,127,152,8,0.7416750278269155,94.86540809029907,77.48834322529487,58.3195161883046,2597.6232170308886,57.870064769224236,19.432635387377427,27.11603859312393,54.60402465618099,47.2865569437025,90.52316749217653,88.22645775824593,8,2.016138211789409,1.4084947920808535,59.49214284460679
ATH0587,24,171,59,74,191,61.33392588063258,484,36,9,0.8228127040493309,16.975849820713584,39.27351142242276,22.99614154010342,2458.0046366214474,64.68056603490969,97.39355741044274,25.36871868850012,61.98720864691292,56.892102406413656,12.962672808755839,99.81183896112576,8,24.350626073859473,4.599866079184763,47.416412687370624
ATH0588,24,193,69,69,181,53.59529064228262,139,167,3,0.3048116949203725,96.56531747664123,50.43807042987668,14.813392201638308,196.8687190745599,93.05620270355726,36.164532775501954,37.484513800986086,55.00090450121611,43.202529650635654,83.12060185485346,62.66648273485721,1,9.000794044593864,2.144448092911452,46.54723944884715
ATH0589,15,173,80,83,208,58.710332492990304,225,173,3,0.6807657559979978,1.4856122507503788,46.43317447951528,65.38299638276777,364.1448031521493,42.83427944349605,60.13762114431604,42.8525243095775,84.5955013309781,81.31073130457378,60.56324923044778,77.60724728062472,2,44.20830171893492,2.0356704717255294,45.28372677033174
ATH0590,29,166,55,75,183,49.99602663470784,70,122,7,0.22743832104264936,48.11256918168456,25.339810755937265,68.12092578215488,242.46799228637173,33.13941389426374,60.998149281447155,46.458269222218995,51.45199511046097,44.43933305211431,59.148219276675334,28.240471567657423,3,88.99601216153182,4.681050391979816,36.29429701947353
ATH0591,16,159,95,54,158,60.602376241509866,103,95,8,0.5980528667109808,33.336783811656275,50.502804614876695,75.21548922576659,1070.7562422181504,97.7241565000449,56.04734821735018,18.95573195939749,80.88702503124989,52.19737332615737,96.20318644780221,70.07759364017525,1,46.75402622668692,4.222107449620133,47.0131934977301
ATH0592,28,179,59,84,160,63.85650311615922,233,123,15,0.32387414529618197,44.91234139302508,3.0496547852754463,50.357689633859145,1576.938072971786,86.34431335103334,91.46957435212147,39.34429667523347,57.03539154127871,45.57398286964716,77.28801513370958,68.47595638816516,3,84.97130445803941,1.5643156860774976,46.83868209794893
ATH0593,20,195,48,77,159,40.125268981098564,408,133,4,0.34633834076966774,57.0664578980789,13.181037349745917,89.40546052038866,1643.8084110684235,32.30435846186024,67.44410713668685,14.057760698328078,97.25807285889485,43.79006385418187,86.51069812505007,91.10878622574512,8,32.717823801931786,4.077298015614723,54.609910019572894
ATH0594,23,172,65,78,166,64.15254004509798,271,58,17,0.49203805335408124,43.558915801270906,88.65895961689463,93.63427533982278,876.2336033313837,46.37805973609228,40.373300410493016,28.459696910054145,96.65470365549271,56.065099932372505,41.85960125902,84.77134505551668,4,33.95700728052524,4.652132392215163,61.22909516878977
ATH0595,22,181,57,58,217,53.91037861266075,364,85,17,0.5459497333732024,41.4846850301595,75.16797670314233,80.73709397924894,2743.630971024795,41.5078129007799,86.2380384524274,12.733470381595563,61.27515512604813,74.31393805962219,59.89276367455689,94.46198163559868,7,89.55617303268775,1.3140448728429757,62.739790277777445
ATH0596,27,166,66,87,197,64.56330681815786,377,64,15,0.6985379396257498,73.27234154133066,42.286840905908704,63.55934820081872,1167.9620906285481,14.90956786714339,18.10628991159644,19.93808655526457,80.72106491115147,97.8811333868105,65.38651096849937,88.19501254314467,7,42.58171465117015,4.300859979618292,60.48257869327037
ATH0597,19,199,63,99,201,50.095559721935516,228,65,16,0.2595427347508126,68.58762750864646,51.715036228387724,30.372095359118866,232.09545229952226,95.7819323813259,54.42367576104174,45.048409789877745,51.40026597362292,92.53339926097638,38.94255463262186,88.18245054089668,5,78.97654877946664,3.189680207492224,52.66923422542622
ATH0598,15,166,78,55,174,48.26641698840623,325,104,9,0.6029534089899558,83.32712820358479,36.999888595997746,98.29449216202212,970.6586234700205,40.43124312197588,95.05503719437563,11.2819000902427,96.5894271525587,92.55603552671948,61.32233124526596,15.735099401984645,1,23.664354788190135,3.6767897975152026,55.72577672158594
ATH0599,27,163,58,68,170,67.02712563810279,161,53,16,0.34610010420248094,24.995898123949555,74.07798671606724,27.413616719193833,1640.2173253780509,87.5329082637908,62.53976298804127,32.19323849081345,76.14936540958549,50.564022162259455,31.298984153174246,86.13657574263603,4,94.88008296776354,2.9714173556197476,48.199513552626264
ATH0600,21,158,48,93,214,43.79092436419405,273,168,12,0.6591801400253936,60.952850975406356,78.41871792320796,20.265692199043105,1283.843285505873,18.93562276806651,81.69684504748761,30.497033735878343,52.161157570888946,55.89443160986921,22.90381039614156,64.67305550528063,7,57.45782465305711,3.7912123396211146,51.566925554397095
ATH0601,29,189,92,60,212,64.54743138501502,263,195,19,0.7099236898089469,58.51947853928539,76.32851902031591,44.215411378658274,894.1433053878516,54.78708106372198,65.35607255451929,10.191749166486417,67.12499965040686,44.58359900771834,43.65732333495993,44.24000065893651,5,75.93235685784019,1.1363914466670129,59.3708376431704
ATH0602,19,151,97,51,200,51.940720037829145,108,96,16,0.6453674052422831,36.973781087268875,72.26117248344495,5.684057071238846,480.8374243165205,2.396138512426982,83.93708635378904,19.017098882058924,53.84247309306171,86.7081003949111,76.53606658717933,15.086316194925608,2,8.95156997948855,4.050826892893134,37.49001332621745
ATH0603,20,194,96,96,185,52.99334048929409,376,190,10,0.7906364083826463,48.605754190268094,20.450433869279582,97.84944646717908,2475.5770502790665,76.42204838423086,94.44878798452436,29.20820469415643,69.64722196866799,44.18897808913372,92.45684332664987,70.99063972912421,8,49.26642258305287,1.1333747914358336,60.271335820885696
ATH0604,27,174,90,93,215,45.79638985213194,442,93,6,0.4684873953927211,31.378214330572874,33.79699792404788,58.84335564164248,2988.821202160156,58.09138982462784,27.29217275327368,13.04868018650508,83.49631710806615,73.40174024925119,51.19426463484093,39.53815754838557,2,90.10384977340232,2.821199390989374,54.86440589564825
ATH0605,21,188,71,93,164,55.05647702166555,158,160,18,0.8120852733065047,14.18443976169852,46.98454349836749,55.69520916641753,1055.672187219258,62.55895834697527,16.966108125671887,39.426817225751066,73.49449540207198,54.872534339437046,67.85413194478886,52.09986384874313,8,87.70386290433045,1.6038599725211795,52.01280028199756
ATH0606,17,158,73,58,188,46.382391869667394,434,165,15,0.546213665366555,21.380121066273283,33.079299142765564,65.57962798997198,1206.7010281121513,5.172088255465345,48.39907503325399,46.80272990999424,69.18610873597272,54.60673804172468,19.273341787759044,71.3555593349621,2,4.681395723422755,4.294297109405228,55.844066011811094
ATH0607,26,171,91,70,219,36.37442949845783,206,25,16,0.5873475986580774,10.55136464012011,75.4940200158329,49.70236477772067,1892.3088215631753,21.10383302086154,70.18624268242158,14.234654198386298,55.95785227702324,99.44350331485632,91.40173826970958,92.05970923217285,5,30.369846912894673,2.2546436367026743,47.51827116605635
ATH0608,24,192,72,73,150,44.51995118705246,240,174,7,0.7184817018088572,68.30695751901241,32.935352424995465,3.2063517094541583,2183.48027673307,7.433087235358016,22.71912531822161,13.037214485994765,62.24695228468282,85.40678841871224,61.174379221294096,84.28932240444986,4,44.33200064790801,2.81637417841733,49.56035915961006
ATH0609,17,195,79,83,172,35.22326651923068,249,158,11,0.21468670719937918,66.07273931091515,13.823208678533716,61.23112888403968,1236.8856509304146,28.891431580381177,0.4101450430167075,24.56220808729012,55.00716438691756,90.21636149746301,80.23044228626414,50.553741619323986,1,17.226481435578822,2.7150029651932464,53.601905020218666
ATH0610,19,153,52,71,188,69.24241754698998,361,154,5,0.7231953771361987,95.06063715798729,39.90404520483041,71.61738769564306,2724.2955992472644,62.7439007682151,34.293511583670536,37.15390691702138,90.37493658283304,74.31896112064075,81.49970808292544,44.9004841701741,8,72.99983109899703,4.090007862738826,63.32434884783749
ATH0611,20,175,60,52,206,68.80115234369117,245,46,10,0.6948681192576923,72.96784136472412,97.99144327823804,41.67490606240531,1724.0115687638634,56.618598431737524,96.88593354677884,17.10882624011581,56.76199139923613,92.26085724362495,33.08324737312954,31.58017649596427,3,18.451199559871156,2.924577439183902,51.09390931245157
